smiles,index,value,processed_strings
*COC(=O)C(*)=S,168,6.5803,CCOC(=O)C(C)=S
*C(=O)OCC(*)=S,168,6.5803,CC(=O)OCC(C)=S
*OCC(=S)C(*)=O,168,6.5803,COCC(=S)C(=O)O
*CC(=S)NO*,169,5.6761,CONC(=S)CO
*CONC(*)=S,169,5.6761,CCONC(C)=S
*NOCC(*)=S,169,5.6761,CNOCC(N)=S
*NC(=S)CO*,169,5.6761,NOCC(=S)NO
*CNc1ccc(-c2ccc(*)cc2)s1,170,5.4046,CCNc1ccc(-c2ccc(C)cc2)s1
*Cc1ccc(-c2ccc(N*)s2)cc1,170,5.4046,CNc1ccc(-c2ccc(CN)cc2)s1
*NCc1ccc(-c2ccc(*)s2)cc1,170,5.4046,CNCc1ccc(-c2ccc(N)s2)cc1
*c1ccc(CNc2ccc(*)s2)cc1,170,5.4046,Cc1ccc(CNc2ccc(C)s2)cc1
*CNc1ccc(C(*)=O)s1,171,5.431,CCNc1ccc(C(C)=O)s1
*CC(=O)c1ccc(N*)s1,171,5.431,CNc1ccc(C(=O)CN)s1
*NCC(=O)c1ccc(*)s1,171,5.431,CNCC(=O)c1ccc(N)s1
*C(=O)CNc1ccc(*)s1,171,5.431,CC(=O)CNc1ccc(C)s1
*CNc1ccc(C(*)=S)s1,172,5.3497,CCNc1ccc(C(C)=S)s1
*CC(=S)c1ccc(N*)s1,172,5.3497,CNc1ccc(C(=S)CN)s1
*NCC(=S)c1ccc(*)s1,172,5.3497,CNCC(=S)c1ccc(N)s1
*C(=S)CNc1ccc(*)s1,172,5.3497,CC(=S)CNc1ccc(C)s1
*CNc1ccc(N*)s1,173,4.8739,CNc1ccc(NCN)s1
*NCNc1ccc(*)s1,173,4.8739,CNCNc1ccc(N)s1
*CNc1ccc(O*)s1,174,5.3042,COc1ccc(NCO)s1
*COc1ccc(N*)s1,174,5.3042,CNc1ccc(OCN)s1
*NCOc1ccc(*)s1,174,5.3042,CNCOc1ccc(N)s1
*OCNc1ccc(*)s1,174,5.3042,COCNc1ccc(O)s1
*CNc1ccc(-c2ccc(*)s2)cc1,175,5.0179,CCNc1ccc(-c2ccc(C)s2)cc1
*Cc1ccc(-c2ccc(N*)cc2)s1,175,5.0179,CNc1ccc(-c2ccc(CN)s2)cc1
*NCc1ccc(-c2ccc(*)cc2)s1,175,5.0179,CNCc1ccc(-c2ccc(N)cc2)s1
*c1ccc(NCc2ccc(*)s2)cc1,175,5.0179,Cc1ccc(NCc2ccc(C)s2)cc1
*CNc1ccc(N*)cc1,176,4.6919,CNc1ccc(NCN)cc1
*NCNc1ccc(*)cc1,176,4.6919,CNCNc1ccc(N)cc1
*CNc1ccc(O*)cc1,177,5.1109,COc1ccc(NCO)cc1
*COc1ccc(N*)cc1,177,5.1109,CNc1ccc(OCN)cc1
*NCOc1ccc(*)cc1,177,5.1109,CNCOc1ccc(N)cc1
*OCNc1ccc(*)cc1,177,5.1109,COCNc1ccc(O)cc1
*CNCc1ccc(*)s1,178,5.8087,CCNCc1ccc(C)s1
*Cc1ccc(CN*)s1,178,5.8087,CNCc1ccc(CN)s1
*CNCc1ccc(*)cc1,179,6.259,CCNCc1ccc(C)cc1
*Cc1ccc(CN*)cc1,179,6.259,CNCc1ccc(CN)cc1
*CNCC(*)=O,180,6.367,CCNCC(C)=O
*CC(=O)CN*,180,6.367,CNCC(=O)CN
*CNCC(*)=S,181,6.0922,CCNCC(C)=S
*CC(=S)CN*,181,6.0922,CNCC(=S)CN
*CNCN*,182,6.0806,CNCNCN
*CNCO*,183,6.4057,COCNCO
*COCN*,183,6.4057,CNCOCN
*CNC(=O)c1ccc(*)s1,184,6.3237,CCNC(=O)c1ccc(C)s1
*Cc1ccc(C(=O)N*)s1,184,6.3237,CNC(=O)c1ccc(CN)s1
*NCc1ccc(C(*)=O)s1,184,6.3237,CNCc1ccc(C(N)=O)s1
*C(=O)NCc1ccc(*)s1,184,6.3237,CC(=O)NCc1ccc(C)s1
*CNC(=O)C(*)=S,185,7.0203,CCNC(=O)C(C)=S
*CC(=S)C(=O)N*,185,7.0203,CNC(=O)C(=S)CN
*NCC(=S)C(*)=O,185,7.0203,CNCC(=S)C(N)=O
*C(=O)NCC(*)=S,185,7.0203,CC(=O)NCC(C)=S
*CNC(=S)c1ccc(*)s1,186,5.8964,CCNC(=S)c1ccc(C)s1
*Cc1ccc(C(=S)N*)s1,186,5.8964,CNC(=S)c1ccc(CN)s1
*NCc1ccc(C(*)=S)s1,186,5.8964,CNCc1ccc(C(N)=S)s1
*C(=S)NCc1ccc(*)s1,186,5.8964,CC(=S)NCc1ccc(C)s1
*CNC(=S)c1ccc(*)cc1,187,5.75,CCNC(=S)c1ccc(C)cc1
*Cc1ccc(C(=S)N*)cc1,187,5.75,CNC(=S)c1ccc(CN)cc1
*NCc1ccc(C(*)=S)cc1,187,5.75,CNCc1ccc(C(N)=S)cc1
*C(=S)NCc1ccc(*)cc1,187,5.75,CC(=S)NCc1ccc(C)cc1
*CNC(=S)C(*)=O,188,6.3386,CCNC(=S)C(C)=O
*CC(=O)C(=S)N*,188,6.3386,CNC(=S)C(=O)CN
*NCC(=O)C(*)=S,188,6.3386,CNCC(=O)C(N)=S
*C(=O)CNC(*)=S,188,6.3386,CC(=O)CNC(C)=S
*CNC(=S)N*,189,5.6855,CNC(=S)NCN
*NCNC(*)=S,189,5.6855,CNCNC(N)=S
*CNC(=S)O*,190,6.2178,COC(=S)NCO
*COC(=S)N*,190,6.2178,CNC(=S)OCN
*NCOC(*)=S,190,6.2178,CNCOC(N)=S
*OCNC(*)=S,190,6.2178,COCNC(O)=S
*CNOc1ccc(*)s1,191,5.578,CCNOc1ccc(C)s1
*Cc1ccc(ON*)s1,191,5.578,CNOc1ccc(CN)s1
*NCc1ccc(O*)s1,191,5.578,NOc1ccc(CNO)s1
*ONCc1ccc(*)s1,191,5.578,CONCc1ccc(O)s1
*CNOc1ccc(*)cc1,192,5.7444,CCNOc1ccc(C)cc1
*Cc1ccc(ON*)cc1,192,5.7444,CNOc1ccc(CN)cc1
*NCc1ccc(O*)cc1,192,5.7444,NOc1ccc(CNO)cc1
*ONCc1ccc(*)cc1,192,5.7444,CONCc1ccc(O)cc1
*CNOC(*)=S,193,6.7958,CCNOC(C)=S
*CC(=S)ON*,193,6.7958,CNOC(=S)CN
*NCC(=S)O*,193,6.7958,NOC(=S)CNO
*ONCC(*)=S,193,6.7958,CONCC(O)=S
*CNON*,194,6.3414,CNONCN
*NCNO*,194,6.3414,NONCNO
*COc1ccc(-c2ccc(*)cc2)s1,195,5.3253,CCOc1ccc(-c2ccc(C)cc2)s1
*Cc1ccc(-c2ccc(O*)s2)cc1,195,5.3253,COc1ccc(-c2ccc(CO)cc2)s1
*OCc1ccc(-c2ccc(*)s2)cc1,195,5.3253,COCc1ccc(-c2ccc(O)s2)cc1
*c1ccc(COc2ccc(*)s2)cc1,195,5.3253,Cc1ccc(COc2ccc(C)s2)cc1
*COc1ccc(O*)s1,196,5.7358,COc1ccc(OCO)s1
*OCOc1ccc(*)s1,196,5.7358,COCOc1ccc(O)s1
*COc1ccc(O*)cc1,197,5.8209,COc1ccc(OCO)cc1
*OCOc1ccc(*)cc1,197,5.8209,COCOc1ccc(O)cc1
*COC(=O)O*,198,8.8314,COC(=O)OCO
*OCOC(*)=O,198,8.8314,COCOC(=O)O
*COC(=S)O*,199,6.8707,COC(=S)OCO
*OCOC(*)=S,199,6.8707,COCOC(O)=S
*CONC(*)=O,200,7.3554,CCONC(C)=O
*CC(=O)NO*,200,7.3554,CONC(=O)CO
*NC(=O)CO*,200,7.3554,NOCC(=O)NO
*NOCC(*)=O,200,7.3554,CNOCC(N)=O
*CONO*,201,7.0389,CONOCO
*NOCO*,201,7.0389,NOCONO
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,202,5.3929,CC(=O)c1ccc(-c2ccc(-c3ccc(C)s3)s2)s1
*c1ccc(C(=O)c2ccc(-c3ccc(*)s3)s2)s1,202,5.3929,Cc1ccc(C(=O)c2ccc(-c3ccc(C)s3)s2)s1
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)s1,203,6.113,CC(=O)c1ccc(-c2ccc(C(C)=S)s2)s1
*C(=O)C(=S)c1ccc(-c2ccc(*)s2)s1,203,6.113,CC(=O)C(=S)c1ccc(-c2ccc(C)s2)s1
*c1ccc(C(=O)C(=S)c2ccc(*)s2)s1,203,6.113,Cc1ccc(C(=O)C(=S)c2ccc(C)s2)s1
*C(=S)C(=O)c1ccc(-c2ccc(*)s2)s1,203,6.113,CC(=S)C(=O)c1ccc(-c2ccc(C)s2)s1
*Oc1ccc(-c2ccc(C(*)=O)s2)s1,204,5.5977,COc1ccc(-c2ccc(C(=O)O)s2)s1
*OC(=O)c1ccc(-c2ccc(*)s2)s1,204,5.5977,COC(=O)c1ccc(-c2ccc(O)s2)s1
*c1ccc(OC(=O)c2ccc(*)s2)s1,204,5.5977,Cc1ccc(OC(=O)c2ccc(C)s2)s1
*C(=O)Oc1ccc(-c2ccc(*)s2)s1,204,5.5977,CC(=O)Oc1ccc(-c2ccc(C)s2)s1
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,205,5.7571,CC(=O)c1ccc(-c2ccc(-c3ccc(C)s3)cc2)s1
*c1ccc(-c2ccc(C(=O)c3ccc(*)s3)s2)cc1,205,5.7571,Cc1ccc(-c2ccc(C(=O)c3ccc(C)s3)s2)cc1
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)s1,206,6.0589,CC(=O)c1ccc(-c2ccc(C(C)=S)cc2)s1
*C(=O)C(=S)c1ccc(-c2ccc(*)s2)cc1,206,6.0589,CC(=O)C(=S)c1ccc(-c2ccc(C)s2)cc1
*c1ccc(C(=S)C(=O)c2ccc(*)s2)cc1,206,6.0589,Cc1ccc(C(=S)C(=O)c2ccc(C)s2)cc1
*C(=S)C(=O)c1ccc(-c2ccc(*)cc2)s1,206,6.0589,CC(=S)C(=O)c1ccc(-c2ccc(C)cc2)s1
*Oc1ccc(-c2ccc(C(*)=O)s2)cc1,207,5.7839,COc1ccc(-c2ccc(C(=O)O)s2)cc1
*OC(=O)c1ccc(-c2ccc(*)cc2)s1,207,5.7839,COC(=O)c1ccc(-c2ccc(O)cc2)s1
*c1ccc(OC(=O)c2ccc(*)s2)cc1,207,5.7839,Cc1ccc(OC(=O)c2ccc(C)s2)cc1
*C(=O)Oc1ccc(-c2ccc(*)s2)cc1,207,5.7839,CC(=O)Oc1ccc(-c2ccc(C)s2)cc1
*C(=O)c1ccc(C(=O)c2ccc(*)s2)s1,208,7.0438,CC(=O)c1ccc(C(=O)c2ccc(C)s2)s1
*C(=O)c1ccc(C(=O)C(*)=S)s1,209,6.8471,CC(=O)c1ccc(C(=O)C(C)=S)s1
*C(=O)C(=S)C(=O)c1ccc(*)s1,209,6.8471,CC(=O)C(=S)C(=O)c1ccc(C)s1
*OC(=O)c1ccc(C(*)=O)s1,210,7.3658,COC(=O)c1ccc(C(=O)O)s1
*C(=O)OC(=O)c1ccc(*)s1,210,7.3658,CC(=O)OC(=O)c1ccc(C)s1
*OC(=S)c1ccc(C(*)=O)s1,211,6.7886,COC(=S)c1ccc(C(=O)O)s1
*OC(=O)c1ccc(C(*)=S)s1,211,6.7886,COC(=O)c1ccc(C(O)=S)s1
*C(=S)OC(=O)c1ccc(*)s1,211,6.7886,CC(=S)OC(=O)c1ccc(C)s1
*C(=O)OC(=S)c1ccc(*)s1,211,6.7886,CC(=O)OC(=S)c1ccc(C)s1
*C(=O)c1ccc(Oc2ccc(*)s2)s1,212,6.3539,CC(=O)c1ccc(Oc2ccc(C)s2)s1
*Oc1ccc(C(=O)c2ccc(*)s2)s1,212,6.3539,COc1ccc(C(=O)c2ccc(O)s2)s1
*C(=O)c1ccc(OC(*)=S)s1,213,6.8199,CC(=O)c1ccc(OC(C)=S)s1
*C(=O)C(=S)Oc1ccc(*)s1,213,6.8199,CC(=O)C(=S)Oc1ccc(C)s1
*OC(=S)C(=O)c1ccc(*)s1,213,6.8199,COC(=S)C(=O)c1ccc(O)s1
*Oc1ccc(C(=O)C(*)=S)s1,213,6.8199,COc1ccc(C(=O)C(O)=S)s1
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,214,5.8483,CC(=O)c1ccc(-c2ccc(-c3ccc(C)cc3)s2)cc1
*c1ccc(C(=O)c2ccc(-c3ccc(*)s3)cc2)cc1,214,5.8483,Cc1ccc(C(=O)c2ccc(-c3ccc(C)s3)cc2)cc1
*Oc1ccc(-c2ccc(C(*)=O)cc2)s1,215,6.028,COc1ccc(-c2ccc(C(=O)O)cc2)s1
*OC(=O)c1ccc(-c2ccc(*)s2)cc1,215,6.028,COC(=O)c1ccc(-c2ccc(O)s2)cc1
*c1ccc(C(=O)Oc2ccc(*)s2)cc1,215,6.028,Cc1ccc(C(=O)Oc2ccc(C)s2)cc1
*C(=O)Oc1ccc(-c2ccc(*)cc2)s1,215,6.028,CC(=O)Oc1ccc(-c2ccc(C)cc2)s1
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,216,5.9803,CC(=O)c1ccc(-c2ccc(-c3ccc(C)cc3)cc2)cc1
*c1ccc(C(=O)c2ccc(-c3ccc(*)cc3)cc2)cc1,216,5.9803,Cc1ccc(C(=O)c2ccc(-c3ccc(C)cc3)cc2)cc1
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)cc1,217,6.1599,CC(=O)c1ccc(-c2ccc(C(C)=S)cc2)cc1
*C(=O)C(=S)c1ccc(-c2ccc(*)cc2)cc1,217,6.1599,CC(=O)C(=S)c1ccc(-c2ccc(C)cc2)cc1
*c1ccc(C(=O)C(=S)c2ccc(*)cc2)cc1,217,6.1599,Cc1ccc(C(=O)C(=S)c2ccc(C)cc2)cc1
*C(=S)C(=O)c1ccc(-c2ccc(*)cc2)cc1,217,6.1599,CC(=S)C(=O)c1ccc(-c2ccc(C)cc2)cc1
*C(=O)c1ccc(C(=O)c2ccc(*)s2)cc1,218,7.268,CC(=O)c1ccc(C(=O)c2ccc(C)s2)cc1
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)s1,218,7.268,CC(=O)c1ccc(C(=O)c2ccc(C)cc2)s1
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,219,6.4709,CC(=O)c1ccc(C(=O)c2ccc(C)cc2)cc1
*C(=O)c1ccc(C(=O)C(*)=S)cc1,220,6.7765,CC(=O)c1ccc(C(=O)C(C)=S)cc1
*C(=O)C(=S)C(=O)c1ccc(*)cc1,220,6.7765,CC(=O)C(=S)C(=O)c1ccc(C)cc1
*OC(=S)c1ccc(C(*)=O)cc1,221,6.7625,COC(=S)c1ccc(C(=O)O)cc1
*OC(=O)c1ccc(C(*)=S)cc1,221,6.7625,COC(=O)c1ccc(C(O)=S)cc1
*C(=S)OC(=O)c1ccc(*)cc1,221,6.7625,CC(=S)OC(=O)c1ccc(C)cc1
*C(=O)OC(=S)c1ccc(*)cc1,221,6.7625,CC(=O)OC(=S)c1ccc(C)cc1
*C(=O)c1ccc(Oc2ccc(*)s2)cc1,222,6.1761,CC(=O)c1ccc(Oc2ccc(C)s2)cc1
*C(=O)c1ccc(Oc2ccc(*)cc2)s1,222,6.1761,CC(=O)c1ccc(Oc2ccc(C)cc2)s1
*Oc1ccc(C(=O)c2ccc(*)cc2)s1,222,6.1761,COc1ccc(C(=O)c2ccc(O)cc2)s1
*Oc1ccc(C(=O)c2ccc(*)s2)cc1,222,6.1761,COc1ccc(C(=O)c2ccc(O)s2)cc1
*C(=O)c1ccc(OC(*)=S)cc1,223,6.7719,CC(=O)c1ccc(OC(C)=S)cc1
*C(=O)C(=S)Oc1ccc(*)cc1,223,6.7719,CC(=O)C(=S)Oc1ccc(C)cc1
*OC(=S)C(=O)c1ccc(*)cc1,223,6.7719,COC(=S)C(=O)c1ccc(O)cc1
*Oc1ccc(C(=O)C(*)=S)cc1,223,6.7719,COc1ccc(C(=O)C(O)=S)cc1
*C(=O)Oc1ccc(C(*)=S)s1,224,6.6347,CC(=O)Oc1ccc(C(C)=S)s1
*Oc1ccc(C(=S)C(*)=O)s1,224,6.6347,COc1ccc(C(=S)C(=O)O)s1
*OC(=O)C(=S)c1ccc(*)s1,224,6.6347,COC(=O)C(=S)c1ccc(O)s1
*C(=S)C(=O)Oc1ccc(*)s1,224,6.6347,CC(=S)C(=O)Oc1ccc(C)s1
*Oc1ccc(OC(*)=O)s1,225,5.9838,COc1ccc(OC(=O)O)s1
*OC(=O)Oc1ccc(*)s1,225,5.9838,COC(=O)Oc1ccc(O)s1
*C(=O)Oc1ccc(C(*)=S)cc1,226,6.6755,CC(=O)Oc1ccc(C(C)=S)cc1
*Oc1ccc(C(=S)C(*)=O)cc1,226,6.6755,COc1ccc(C(=S)C(=O)O)cc1
*OC(=O)C(=S)c1ccc(*)cc1,226,6.6755,COC(=O)C(=S)c1ccc(O)cc1
*C(=S)C(=O)Oc1ccc(*)cc1,226,6.6755,CC(=S)C(=O)Oc1ccc(C)cc1
*OC(=O)OC(*)=O,227,7.4502,COC(=O)OC(=O)O
*OC(=S)OC(*)=O,228,7.3548,COC(=S)OC(=O)O
*OC(=O)OC(*)=S,228,7.3548,COC(=O)OC(O)=S
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,229,4.3058,CNc1ccc(-c2ccc(-c3ccc(N)s3)s2)s1
*c1ccc(Nc2ccc(-c3ccc(*)s3)s2)s1,229,4.3058,Cc1ccc(Nc2ccc(-c3ccc(C)s3)s2)s1
*Cc1ccc(-c2ccc(N*)s2)s1,230,4.9311,CNc1ccc(-c2ccc(CN)s2)s1
*CNc1ccc(-c2ccc(*)s2)s1,230,4.9311,CCNc1ccc(-c2ccc(C)s2)s1
*c1ccc(CNc2ccc(*)s2)s1,230,4.9311,Cc1ccc(CNc2ccc(C)s2)s1
*NCc1ccc(-c2ccc(*)s2)s1,230,4.9311,CNCc1ccc(-c2ccc(N)s2)s1
*Nc1ccc(-c2ccc(C(*)=O)s2)s1,231,5.182,CNc1ccc(-c2ccc(C(N)=O)s2)s1
*NC(=O)c1ccc(-c2ccc(*)s2)s1,231,5.182,CNC(=O)c1ccc(-c2ccc(N)s2)s1
*c1ccc(NC(=O)c2ccc(*)s2)s1,231,5.182,Cc1ccc(NC(=O)c2ccc(C)s2)s1
*C(=O)Nc1ccc(-c2ccc(*)s2)s1,231,5.182,CC(=O)Nc1ccc(-c2ccc(C)s2)s1
*Nc1ccc(-c2ccc(C(*)=S)s2)s1,232,5.3242,CNc1ccc(-c2ccc(C(N)=S)s2)s1
*NC(=S)c1ccc(-c2ccc(*)s2)s1,232,5.3242,CNC(=S)c1ccc(-c2ccc(N)s2)s1
*c1ccc(NC(=S)c2ccc(*)s2)s1,232,5.3242,Cc1ccc(NC(=S)c2ccc(C)s2)s1
*C(=S)Nc1ccc(-c2ccc(*)s2)s1,232,5.3242,CC(=S)Nc1ccc(-c2ccc(C)s2)s1
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,233,4.3893,CNc1ccc(-c2ccc(-c3ccc(N)s3)cc2)s1
*c1ccc(-c2ccc(Nc3ccc(*)s3)s2)cc1,233,4.3893,Cc1ccc(-c2ccc(Nc3ccc(C)s3)s2)cc1
*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,234,5.6909,CNc1ccc(-c2ccc(C(N)=S)cc2)s1
*NC(=S)c1ccc(-c2ccc(*)s2)cc1,234,5.6909,CNC(=S)c1ccc(-c2ccc(N)s2)cc1
*c1ccc(C(=S)Nc2ccc(*)s2)cc1,234,5.6909,Cc1ccc(C(=S)Nc2ccc(C)s2)cc1
*C(=S)Nc1ccc(-c2ccc(*)cc2)s1,234,5.6909,CC(=S)Nc1ccc(-c2ccc(C)cc2)s1
*Nc1ccc(C(=O)c2ccc(*)s2)s1,235,5.2456,CNc1ccc(C(=O)c2ccc(N)s2)s1
*C(=O)c1ccc(Nc2ccc(*)s2)s1,235,5.2456,CC(=O)c1ccc(Nc2ccc(C)s2)s1
*Nc1ccc(C(=O)C(*)=S)s1,236,6.311,CNc1ccc(C(=O)C(N)=S)s1
*NC(=S)C(=O)c1ccc(*)s1,236,6.311,CNC(=S)C(=O)c1ccc(N)s1
*C(=O)C(=S)Nc1ccc(*)s1,236,6.311,CC(=O)C(=S)Nc1ccc(C)s1
*C(=O)c1ccc(NC(*)=S)s1,236,6.311,CC(=O)c1ccc(NC(C)=S)s1
*Nc1ccc(C(=S)c2ccc(*)s2)s1,237,5.2424,CNc1ccc(C(=S)c2ccc(N)s2)s1
*C(=S)c1ccc(Nc2ccc(*)s2)s1,237,5.2424,CC(=S)c1ccc(Nc2ccc(C)s2)s1
*Nc1ccc(C(=S)c2ccc(*)cc2)s1,238,5.2303,CNc1ccc(C(=S)c2ccc(N)cc2)s1
*Nc1ccc(C(=S)c2ccc(*)s2)cc1,238,5.2303,CNc1ccc(C(=S)c2ccc(N)s2)cc1
*C(=S)c1ccc(Nc2ccc(*)s2)cc1,238,5.2303,CC(=S)c1ccc(Nc2ccc(C)s2)cc1
*C(=S)c1ccc(Nc2ccc(*)cc2)s1,238,5.2303,CC(=S)c1ccc(Nc2ccc(C)cc2)s1
*Nc1ccc(Nc2ccc(*)s2)s1,239,4.0261,CNc1ccc(Nc2ccc(N)s2)s1
*Nc1ccc(NC(*)=S)s1,240,5.1241,CNc1ccc(NC(N)=S)s1
*NC(=S)Nc1ccc(*)s1,240,5.1241,CNC(=S)Nc1ccc(N)s1
*Nc1ccc(Oc2ccc(*)s2)s1,241,5.4925,CNc1ccc(Oc2ccc(N)s2)s1
*Oc1ccc(Nc2ccc(*)s2)s1,241,5.4925,COc1ccc(Nc2ccc(O)s2)s1
*Nc1ccc(OC(*)=S)s1,242,5.6596,CNc1ccc(OC(N)=S)s1
*NC(=S)Oc1ccc(*)s1,242,5.6596,CNC(=S)Oc1ccc(N)s1
*OC(=S)Nc1ccc(*)s1,242,5.6596,COC(=S)Nc1ccc(O)s1
*Oc1ccc(NC(*)=S)s1,242,5.6596,COc1ccc(NC(O)=S)s1
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,243,4.896,CNc1ccc(-c2ccc(-c3ccc(N)s3)s2)cc1
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)s1,243,4.896,CNc1ccc(-c2ccc(-c3ccc(N)cc3)s2)s1
*c1ccc(Nc2ccc(-c3ccc(*)s3)s2)cc1,243,4.896,Cc1ccc(Nc2ccc(-c3ccc(C)s3)s2)cc1
*c1ccc(Nc2ccc(-c3ccc(*)s3)cc2)s1,243,4.896,Cc1ccc(Nc2ccc(-c3ccc(C)s3)cc2)s1
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,244,4.4871,CNc1ccc(-c2ccc(-c3ccc(N)cc3)s2)cc1
*c1ccc(Nc2ccc(-c3ccc(*)s3)cc2)cc1,244,4.4871,Cc1ccc(Nc2ccc(-c3ccc(C)s3)cc2)cc1
*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,245,5.6224,CNc1ccc(-c2ccc(C(N)=S)s2)cc1
*NC(=S)c1ccc(-c2ccc(*)cc2)s1,245,5.6224,CNC(=S)c1ccc(-c2ccc(N)cc2)s1
*c1ccc(NC(=S)c2ccc(*)s2)cc1,245,5.6224,Cc1ccc(NC(=S)c2ccc(C)s2)cc1
*C(=S)Nc1ccc(-c2ccc(*)s2)cc1,245,5.6224,CC(=S)Nc1ccc(-c2ccc(C)s2)cc1
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,246,4.5131,CNc1ccc(-c2ccc(-c3ccc(N)s3)cc2)cc1
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,246,4.5131,CNc1ccc(-c2ccc(-c3ccc(N)cc3)cc2)s1
*c1ccc(Nc2ccc(-c3ccc(*)cc3)s2)cc1,246,4.5131,Cc1ccc(Nc2ccc(-c3ccc(C)cc3)s2)cc1
*c1ccc(-c2ccc(Nc3ccc(*)s3)cc2)cc1,246,4.5131,Cc1ccc(-c2ccc(Nc3ccc(C)s3)cc2)cc1
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,247,4.7817,CNc1ccc(-c2ccc(-c3ccc(N)cc3)cc2)cc1
*c1ccc(Nc2ccc(-c3ccc(*)cc3)cc2)cc1,247,4.7817,Cc1ccc(Nc2ccc(-c3ccc(C)cc3)cc2)cc1
*Cc1ccc(-c2ccc(N*)cc2)cc1,248,5.1363,CNc1ccc(-c2ccc(CN)cc2)cc1
*CNc1ccc(-c2ccc(*)cc2)cc1,248,5.1363,CCNc1ccc(-c2ccc(C)cc2)cc1
*c1ccc(CNc2ccc(*)cc2)cc1,248,5.1363,Cc1ccc(CNc2ccc(C)cc2)cc1
*NCc1ccc(-c2ccc(*)cc2)cc1,248,5.1363,CNCc1ccc(-c2ccc(N)cc2)cc1
*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,249,5.3872,CNc1ccc(-c2ccc(C(N)=S)cc2)cc1
*NC(=S)c1ccc(-c2ccc(*)cc2)cc1,249,5.3872,CNC(=S)c1ccc(-c2ccc(N)cc2)cc1
*c1ccc(NC(=S)c2ccc(*)cc2)cc1,249,5.3872,Cc1ccc(NC(=S)c2ccc(C)cc2)cc1
*C(=S)Nc1ccc(-c2ccc(*)cc2)cc1,249,5.3872,CC(=S)Nc1ccc(-c2ccc(C)cc2)cc1
*Nc1ccc(C(=O)c2ccc(*)s2)cc1,250,5.4547,CNc1ccc(C(=O)c2ccc(N)s2)cc1
*Nc1ccc(C(=O)c2ccc(*)cc2)s1,250,5.4547,CNc1ccc(C(=O)c2ccc(N)cc2)s1
*C(=O)c1ccc(Nc2ccc(*)cc2)s1,250,5.4547,CC(=O)c1ccc(Nc2ccc(C)cc2)s1
*C(=O)c1ccc(Nc2ccc(*)s2)cc1,250,5.4547,CC(=O)c1ccc(Nc2ccc(C)s2)cc1
*Nc1ccc(C(=O)C(*)=S)cc1,251,6.3689,CNc1ccc(C(=O)C(N)=S)cc1
*NC(=S)C(=O)c1ccc(*)cc1,251,6.3689,CNC(=S)C(=O)c1ccc(N)cc1
*C(=O)C(=S)Nc1ccc(*)cc1,251,6.3689,CC(=O)C(=S)Nc1ccc(C)cc1
*C(=O)c1ccc(NC(*)=S)cc1,251,6.3689,CC(=O)c1ccc(NC(C)=S)cc1
*Nc1ccc(C(=O)O*)cc1,252,6.8988,NOC(=O)c1ccc(NO)cc1
*NOC(=O)c1ccc(*)cc1,252,6.8988,CNOC(=O)c1ccc(N)cc1
*C(=O)ONc1ccc(*)cc1,252,6.8988,CC(=O)ONc1ccc(C)cc1
*ONc1ccc(C(*)=O)cc1,252,6.8988,CONc1ccc(C(=O)O)cc1
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,253,5.3904,CNc1ccc(C(=S)c2ccc(N)cc2)cc1
*C(=S)c1ccc(Nc2ccc(*)cc2)cc1,253,5.3904,CC(=S)c1ccc(Nc2ccc(C)cc2)cc1
*Nc1ccc(Nc2ccc(*)s2)cc1,254,4.9639,CNc1ccc(Nc2ccc(N)s2)cc1
*Nc1ccc(Nc2ccc(*)cc2)s1,254,4.9639,CNc1ccc(Nc2ccc(N)cc2)s1
*Nc1ccc(Oc2ccc(*)s2)cc1,255,5.3817,CNc1ccc(Oc2ccc(N)s2)cc1
*Nc1ccc(Oc2ccc(*)cc2)s1,255,5.3817,CNc1ccc(Oc2ccc(N)cc2)s1
*Oc1ccc(Nc2ccc(*)cc2)s1,255,5.3817,COc1ccc(Nc2ccc(O)cc2)s1
