smiles,value,index
*CCCCCCNC(=O)CCC=CCCC(=O)N*,5.6458,786
*CCCCCCCCCCCCNC(=O)C(=O)N*,5.7269,787
*CCCCCCCCCCNC(=O)CCC=CCCC(=O)N*,5.6731,788
*CCCCCCCCCCNC(=O)CCCCCCCC(=O)N*,5.9559,789
*CC(C)(C)C(=O)N*,5.6887,790
*CCCCC(C)CC(=O)N*,6.0469,791
*CCCC(C)CCC(=O)N*,5.9091,792
*CC(C)CCCCC(=O)N*,6.0272,793
*NC(C)CC(*)=O,5.711,794
*CCCC(=O)N*,5.5236,795
*CCCC(C)CC(=O)N*,6.0894,796
*CCCCC(=O)N*,5.9658,797
*CCCCCCCCCCCCCCCCC(=O)N*,6.0239,798
*CNC(=O)CCCCC(=O)N*,6.0289,799
*CNC(=O)CCCCCCCCC(=O)N*,6.1742,800
*CCNC(=O)CCCCC(=O)N*,5.8254,801
*CCNC(=O)CCCCCCCCC(=O)N*,5.9828,802
*CCNC(=O)CCCCCCCCCCC(=O)N*,5.5657,803
*CCCCNC(=O)CCCCCC(=O)N*,5.7771,804
*CCCCNC(=O)CCCCCCC(=O)N*,6.0697,805
*CCCCNC(=O)CCCCCCCC(=O)N*,5.9048,806
*CCCCNC(=O)CCCCCCCCCC(=O)N*,5.9628,807
*CCCCNC(=O)CCCCCCCCCCC(=O)N*,5.9492,808
*CCCCCNC(=O)CC(=O)N*,5.7523,809
*CCCCCNC(=O)CCCCCC(=O)N*,5.9272,810
*CCCCCNC(=O)CCCCCCC(=O)N*,5.9286,811
*CCCCCNC(=O)CCCCCCCCC(=O)N*,5.6828,812
*CCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,5.8927,813
*CCCCCCNC(=O)CCCC(=O)N*,5.7154,814
*CCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,5.8888,815
*CCCCCCCNC(=O)CCCCCCCC(=O)N*,5.8296,816
*CCCCCCCNC(=O)CCCCCCCCCC(=O)N*,5.7365,817
*CCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,5.9612,818
*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,5.8607,819
*CCCCCCCCCNC(=O)CCCCCC(=O)N*,5.9578,820
*CCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,5.6744,821
*CCCCCCCCCNC(=O)CCCCCCCCCC(=O)N*,5.9794,822
*CCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N*,5.7342,823
*CCCCCCCCCCNC(=O)CCCCCCC(=O)N*,5.9989,824
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,5.8204,825
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,5.9174,826
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,5.7824,827
*CCCCCCCCCCCNC(=O)CCCCC(=O)N*,6.1376,828
*CCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,5.9682,829
*CCCCCCCCCCCCNC(=O)CCCCC(=O)N*,5.5516,830
*CCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,5.9688,831
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,5.9644,832
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,5.927,833
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,5.9115,834
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,5.9384,835
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,5.6172,836
*NC(C)C(C)C(*)=O,6.1482,837
*Nc1cccc(C(*)=O)c1,4.1556,838
*Nc1ccc(C(*)=O)cc1,3.7503,839
*CCCNC(=O)CCC=CCCC(=O)N*,5.7523,840
*CC=CCNC(=O)CCC=CCCC(=O)N*,5.3865,841
*CCCCCCCCNC(=O)CCC=CCCC(=O)N*,5.2366,842
*CCCCCCCCCCNC(=O)C(C)=C(C)C(=O)N*,4.9889,843
*Cc1ccc(C(=O)N*)cc1,5.0419,844
*NC1CC(CCC(*)=O)C1(C)C,5.7546,845
*CCCCCCCCCNC(=O)CCC=CCCC(=O)N*,5.6551,846
*CCCCCCNC(=O)C1CC1(C)C(=O)N*,6.1739,847
*CCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,4.9311,848
*CC1CCC(CNC(=O)CCCC(=O)N*)CC1,6.0036,849
*CC1CCC(CNC(=O)CCCCCC(=O)N*)CC1,5.787,850
*CC1CCC(CNC(=O)CCCCCCC(=O)N*)CC1,5.8707,851
*CC1CCC(CNC(=O)CCCCCCCC(=O)N*)CC1,5.7062,852
*CC1CCC(CNC(=O)CCCCCCCCC(=O)N*)CC1,5.7331,853
*CC1CCC(CNC(=O)CCCCCCCCCCC(=O)N*)CC1,5.9594,854
*NC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,5.7235,855
*Nc1ccc(NC(=O)CCCCC(*)=O)cc1,4.5219,856
*Nc1cccc(NC(=O)CCCCCCC(*)=O)c1,4.8656,857
*Nc1ccc(NC(=O)CCCCCCC(*)=O)cc1,4.498,858
*Nc1ccc(NC(=O)CCCCCCCCC(*)=O)cc1,4.5375,859
*Cc1ccc(CNC(=O)c2cccc(C(=O)N*)c2)cc1,4.6753,860
*CCC(=O)N(*)C,5.368,861
*CCCCCCCCCCC(=O)N(*)C,5.7405,862
*CCCCCCCCCCCC(=O)N(*)C,5.8019,863
*CCC(=O)N(CCN(C(=O)CCN1CCN(*)CC1)C(C)C)C(C)C,4.3463,864
*C(=O)CCN(C)CCN(C)CCC(=O)N1CCN(*)CC1,4.9845,865
*C(=O)C1CC(OC(C)=O)CN1*,4.1614,866
*C(=O)C1CCCN1*,5.5773,867
*NC(CCCCN)C(*)=O,5.1712,868
*C(=O)CNC(=O)C1CCCN1C(=O)C1CCCN1*,5.248,869
*NC(CSC(=O)OCc1ccccc1)C(*)=O,5.0387,870
*NC(CC(=O)OCCC)C(*)=O,5.0074,871
*NC(CC(=O)OCc1ccc(Cl)cc1)C(*)=O,5.1636,872
*C(=O)C(C)NC(=O)CNC(=O)C1CCCN1*,5.7716,873
*NC(C)C(=O)NCC(=O)NCC(=O)NCC(*)=O,5.9084,874
*NC(C)C(=O)NCC(*)=O,5.7945,875
*NC(C)C(=O)NC(CCC(=O)OCC)C(=O)NCC(*)=O,5.3361,876
*NC(C)C(=O)NC(C)C(=O)NCC(*)=O,5.7884,877
*NC(C)C(*)=O,6.0729,878
*C(=O)NCCCCCCCCCCNC(=O)c1ccc(*)nc1,4.5311,879
*C(=O)NCCCCCCNC(=O)c1ccc(*)nc1,4.574,880
*C(=O)NCCCCCCNC(=O)c1cccc(*)n1,4.786,881
*C(=O)NCCCCCCNC(=O)c1ccncc1*,4.5298,882
*C(=O)NCCCCCCNC(=O)c1cncc(*)c1,4.9388,883
*C(=O)NCCCCCCNC(=O)c1cc(*)c(C)nc1C,5.2417,884
*C(=O)NCCCCCCCCNC(=O)c1ccc(*)nc1,4.7836,885
*C(=O)NCCCCCCCCNC(=O)c1cncc(*)c1,4.7551,886
*CCCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,5.2644,887
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,5.142,888
*CCCCCCC(=O)NCCCCCCNC(=O)CCCO*,5.9827,889
*CCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCCO*,5.9843,890
*CCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCO*,6.0291,891
*CCCCC(=O)NCCCCCCNC(=O)CCCO*,5.9543,892
*CCCCCCCCC(=O)NCCCCCCNC(=O)CCCO*,5.9837,893
*CCCCCCNC(=O)C(=O)N*,5.1495,894
*NNC(=O)CCCCCCCCC(*)=O,6.0464,895
*NNC(=O)CCCCC(*)=O,5.6711,896
*C(=O)c1ccc(C(=O)N2CCN(*)CC2)cc1,4.6128,897
*C(=O)CCN1CCN(CCC(=O)N2CCN(*)C(C)C2)CC1,4.9509,898
*C(=O)CCC=CCCC(=O)N1CCN(*)CC1,5.4878,899
*C(=O)c1cccc(C(=O)N2CCN(*)CC2)c1,4.7816,900
*C(=O)C1CC1C(=O)N1CCN(*)CC1,5.7206,901
*CCOCC(=O)NCCNC(=O)CO*,5.9751,902
*Nc1ccc(CC(C)(C)NC(=O)CCCCCCCCC(*)=O)cc1,4.455,903
*NC(C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(*)=O)C(C)C)C(C)C,5.7985,904
*NC(C)C(=O)NCCCC(*)=O,5.7766,905
*CC(C)C(=O)N*,6.0647,906
*NC(CSSCc1ccccc1)C(*)=O,4.9511,907
*CCC(=O)NCC(=O)N*,6.1234,908
*C(=O)C(NC(=O)C1CCCN1C(=O)C1CCCN1*)c1ccccc1,5.0377,909
*NC(C(*)=O)C(Cc1ccccc1)c1c[nH]cn1,4.764,910
*NC(C(*)=O)C(C)CC,5.462,911
*NC(CC(C)C)C(*)=O,6.106,912
*NC(COC(C)=O)C(*)=O,5.9781,913
*NC(Cc1ccc(OC(=O)OCc2ccccc2)cc1)C(*)=O,4.9567,914
*NC1CCCC1C(*)=O,5.8804,915
*CC(C)(CCCC)C(=O)N*,6.0622,916
*CC(C)(CC)C(=O)N*,5.7057,917
*CC(C)(CCC)C(=O)N*,5.8261,918
*C(=O)NC1CCCC(*)O1,6.2047,919
*CC1CCCC(CNC(=O)CCCCCCCCCCC(=O)N*)C1,5.83,920
*CC1CCCC(CNC(=O)CCCCCCC(=O)N*)C1,5.9323,921
*CNC(=O)CC(=O)N*,6.3692,922
*NC(CC(=O)OCc1ccccc1)C(*)=O,5.316,923
*NC(CCC(=O)OCCCC)C(*)=O,5.5734,924
*NC(CCC(=O)OCc1ccc(Cl)cc1)C(*)=O,5.2897,925
*NC(CCC(=O)OCCCl)C(*)=O,5.9169,926
*NC(CCC(=O)OCCC)C(*)=O,5.8843,927
*CCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N*,5.8056,928
*CCCCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N*,5.7027,929
*NC(C)CCCCC(*)=O,5.5854,930
*CCCCCCCCCCCCCCCCCCCCCC(=O)N*,5.9891,931
*NNC(=O)C(=O)NNC(=O)CCCCCCCC(*)=O,4.4307,932
*NC1CC1NC(=O)C1CC1C(*)=O,5.9042,933
*CCCCCCNC(=O)CCCCC(=O)NCCCCCCNC(=O)C(=O)N*,5.2635,934
*CCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,5.992,935
*CCCCCCNC(=O)C(CCCCCCCCCCCCCCCC)C(=O)N*,6.0328,936
*CCCCCCNC(=O)C(CCCCCCCCCCCCCCC)C(=O)N*,5.9375,937
*CCCCCCNC(=O)C(CCCCC)C(=O)N*,5.7089,938
*NNC(=O)c1cccc(C(=O)NNC(=S)c2cccc(C(*)=S)c2)c1,3.2068,939
*CCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,5.9457,940
*CCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,5.7457,941
*CCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,5.855,942
*CCCCCNC(=O)CCCCCCCCC(=O)NCCCCCNC(=O)C(=O)N*,5.7501,943
*Nc1ccc(NC(=O)CCCCCCCC(*)=O)cc1,4.5152,944
*Nc1ccc(NC(=O)CCCC(*)=O)cc1,3.9291,945
*NNC(=O)c1ccc(C(=O)NNC(=S)c2cccc(C(*)=S)c2)cc1,3.5899,946
*CCCCNC(=O)CCCCCCCC(=O)NCCCCNC(=O)C(=O)N*,5.3591,947
*CCCCNC(=O)c1cccc(C(=O)N*)c1,5.1173,948
*CCCCNC(=O)CCCCCCC(=O)NCCCCNC(=O)C(=O)N*,4.7855,949
*CCCNC(=O)CCCCCCCC(=O)NCCCNC(=O)C(=O)N*,4.7768,950
*CCCNC(=O)CCCCCCCCC(=O)NCCCNC(=O)C(=O)N*,5.3556,951
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*)cc1,5.5873,952
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCC(=O)N*)cc1,5.288,953
*CCCCCCc1nc2cc(NC(=O)CCCCCCCCC(=O)Nc3ccc4oc(*)nc4c3)ccc2o1,4.6818,954
*Nc1ccc(NC(=O)CCCCCC(*)=O)cc1,4.5224,955
*CCCCCCCCCCCCCCCCCC(=O)N*,6.0841,956
*CCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,5.7103,957
*NC(Cc1ccccc1)C(*)=O,5.5152,958
*Nc1ccc(-c2ccc(NC(=O)c3cc(C(*)=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,3.1781,959
*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(*)cc3)cc(S(=O)(=O)c3ccccc3)c2)cc1,3.3682,960
*CCCCCCNC(=O)CCCCC(=O)NCC(=O)N*,5.8188,961
*Nc1c(C)c(C)c(C(=O)c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c(C)c1C,3.4801,962
*Nc1ccc(C(=O)c2c(C)c(C)c(C(=O)c3ccc(NC(=O)c4ccc(C(*)=O)cc4)cc3)c(C)c2C)cc1,3.4851,963
*NNC(=S)c1ccc(C(*)=S)cc1,3.4154,964
*CCCCCNC(=O)O*,6.3761,965
*C(=O)OC1CCN(*)CC1,5.5791,966
*OC1CCC(NC(*)=O)CC1,6.28,967
*CCOC(=O)NCCCCCCNC(=O)O*,6.1814,968
*CCOC(=O)NCCCCCCCCCNC(=O)O*,6.3118,969
*CCOC(=O)NCCCCCCCCCCNC(=O)O*,6.2273,970
*CCCOC(=O)NCCCCCCNC(=O)O*,6.2372,971
*CCCCOC(=O)NCCCCCCNC(=O)O*,6.3532,972
*CCCCOC(=O)NC1CC1NC(=O)O*,6.3078,973
*CCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,6.932,974
*CCCCCOC(=O)NCCCCCCNC(=O)O*,6.4123,975
*CCCCCOC(=O)NC1CC1NC(=O)O*,6.2104,976
*CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,6.5795,977
*CCCCCCOC(=O)NCCCNC(=O)O*,6.0865,978
*CCCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,6.7703,979
*CCCCCCOC(=O)NCCCCCCNC(=O)O*,6.343,980
*CCCCCCCOC(=O)NCCCCCCNC(=O)O*,6.2664,981
*CCCCCCCCOC(=O)NCCCCCCNC(=O)O*,6.1519,982
*CCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,6.1384,983
*CCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,6.2165,984
*CCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,6.2681,985
*CCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,6.1958,986
*CCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,6.2416,987
*CCCCCCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,6.3322,988
*CC1CC1COC(=O)NCCCCCCNC(=O)O*,6.2321,989
*CC1CC1COC(=O)NC1CC1NC(=O)O*,6.5515,990
*C(=O)OCC1CC1COC(=O)N1CCN(*)CC1,5.9115,991
*CC#CCOC(=O)NCCCCCCNC(=O)O*,6.3946,992
*CC(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,6.4212,993
*CC(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,7.202,994
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,6.3766,995
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,6.897,996
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,6.4368,997
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,6.8832,998
*CCOC(=O)Nc1cc(NC(=O)O*)ccc1C,5.1142,999
*CCCOC(=O)Nc1cc(NC(=O)O*)ccc1C,5.0413,1000
*CCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,4.832,1001
*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.0895,1002
*CCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.2905,1003
*CCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,4.9708,1004
*CCCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.0994,1005
*CCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,5.6759,1006
*CCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,5.5232,1007
*CCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,5.628,1008
*CCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,5.664,1009
*CCCCCCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,5.353,1010
*Cc1cc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)cc(C(C)(C)C)c1,4.7039,1011
*CCOC(=O)NCCNC(=O)O*,6.1962,1012
*CCOC(=O)NCCC(C)NC(=O)O*,6.4089,1013
*CC(C)(C)COC(=O)NCCNC(=O)O*,6.4914,1014
*CCCCOC(=O)NCCNC(=O)O*,6.2788,1015
*CCOC(=O)NCCCC(CCNC(=O)O*)OC,5.8395,1016
*CC(C)(C)COC(=O)NCCCC(CCNC(=O)O*)OC,6.1723,1017
*CC=CCOC(=O)NCCCCCCNC(=O)O*,5.7218,1018
*OC1CCC(OC(=O)NCCNC(*)=O)CC1,6.0582,1019
*CCOC(=O)NC1CCC(NC(=O)O*)CC1,6.3209,1020
*C(=O)OCCOC(=O)N1CCN(*)CC1,5.8752,1021
*CCOC(=O)Nc1ccc(NC(=O)O*)cc1,4.8391,1022
*CCOC(=O)Nc1cccc(NC(=O)O*)c1,5.098,1023
*C(=O)OCCOC(=O)N1CC(C)N(*)CC1C,5.9632,1024
*CCOC(=O)N(C)c1ccc(C)c(N(C)C(=O)O*)c1,5.1683,1025
*C(=O)OCC(C)(C)COC(=O)N1CCN(*)CC1,5.8163,1026
*C(=O)OCC(C)(C)COC(=O)N1CCN(*)C(C)C1,5.8979,1027
*C(=O)OCC(C)(C)COC(=O)N1CC(C)N(*)CC1C,5.8365,1028
*CC(C)(C)COC(=O)Nc1ccc(NC(=O)O*)cc1,4.8883,1029
*CC(C)(C)COC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.1704,1030
*C(=O)OCCCCOC(=O)N1CCN(*)CC1,5.8653,1031
*C(=O)OCCCCCCOC(=O)N1CCN(*)CC1,5.9678,1032
*CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O*)c(C)c2)cc1C,4.3385,1033
*CCOC(=O)Nc1cccc2c(NC(=O)O*)cccc12,3.9352,1034
*CCOC(=O)Nc1ccc(C(C)(C)c2ccc(NC(=O)O*)cc2)cc1,4.7807,1035
*CC(C)(C)COC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)c(C)c2)cc1C,4.5157,1036
*C(=O)Oc1ccc(OC(=O)N2CCN(*)CC2)cc1,5.2692,1037
*C(=O)OC1CCC(OC(=O)N2CCN(*)CC2)CC1,5.8355,1038
*C(=O)OC1CCC(OC(=O)N2CC(C)N(*)CC2C)CC1,5.8738,1039
*C(=O)Oc1ccc(OC(=O)N2CC(C)N(*)CC2C)cc1,5.5219,1040
*CCCCCCOC(=O)NCCCCNC(=O)O*,6.3921,1041
*CC(C)(C)COC(=O)NC1CCC(CC2CCC(NC(=O)O*)CC2)CC1,5.9159,1042
*CCCCCCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N*,5.8961,1043
*CCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,6.321,1044
*CCCCCOC(=O)NC(=O)C1CC1C(=O)NC(=O)O*,6.0047,1045
*COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3cocc3*)cc2)cc1,4.6344,1046
*CCCCCCNC(=O)N*,5.7413,1047
*CCCCCCCCCNC(=O)N*,5.822,1048
*CCCCCCCCCCNC(=O)N*,5.6429,1049
*CCCCCCNC(=O)NCCNC(=O)N*,6.0459,1050
*CCCCCCNC(=O)NCCCNC(=O)N*,5.6415,1051
*CCCCCCNC(=O)NCCCCNC(=O)N*,5.3951,1052
*CCCCCCNC(=O)NCCCCCNC(=O)N*,5.9068,1053
*CCCCCCCNC(=O)NCCCCCCNC(=O)N*,5.6622,1054
*CCCCCCCCNC(=O)NCCCCCCNC(=O)N*,5.7995,1055
*CCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,5.7131,1056
*CCCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,5.6863,1057
*CCCCCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,5.7649,1058
*CCCCCCCCCCCCNC(=O)NCCCCCCCCCCNC(=O)N*,5.6621,1059
*CCCCCCCCCCCCCCCCCCNC(=O)NCCCCCCCCCCNC(=O)N*,5.6443,1060
*C(=O)NCCCCCCNC(=O)N1CCN(*)CC1,5.4634,1061
*CCCCCCCCCCNC(=O)NCCCCCCCCNC(=O)N*,5.9409,1062
*NC(CCCCNC(=O)NCCNC(*)=O)C(=O)OC,5.4494,1063
*NC(CCCCNC(=O)NCCCCCNC(*)=O)C(=O)OC,5.5834,1064
*NC(CCCCNC(=O)NCCCNC(*)=O)C(=O)OC,5.6996,1065
*NC(C)CNC(=O)NC(CCCCNC(*)=O)C(=O)OC,5.7921,1066
*NC(CCCCNC(*)=O)C(=O)OC,6.2157,1067
*CCCC1CC(=O)N(*)C(=O)C1,5.8014,1068
*c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.3733,1069
*c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)cc2)cc1,2.0871,1070
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,2.5383,1071
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc2)C3=O)cc1,2.3605,1072
*c1ccc(Sc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.5188,1073
*CCCCC(C)CCn1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,3.7606,1074
*CCCCCCCCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,3.7854,1075
*c1ccc2c(c1)Cc1cc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)ccc1-2,2.1333,1076
*C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,2.7403,1077
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)cc3)cc1)C2=O,2.6011,1078
*c1cccc(C(F)(F)C(F)(F)C(F)(F)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,3.4025,1079
*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,2.4779,1080
*C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)c1,3.0501,1081
*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,2.5578,1082
*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,2.7174,1083
*C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,3.3421,1084
*c1ccc(Cc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.6697,1085
*c1ccc(C(CCCCCCCC)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.4696,1086
*c1ccc(C(=O)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.9955,1087
*c1ccc(-c2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)cc2)cc1,2.1515,1088
*c1ccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)cc1,2.8625,1089
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.1894,1090
*c1ccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c(C)c1,2.9393,1091
*c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n(*)c(=O)c8cc7c6=O)cc5)cc4)c3)cc2)cc1,2.3756,1092
*c1ccc(Oc2cccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)c2)cc1,2.3531,1093
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,2.1293,1094
*c1ccc(Cc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,2.9129,1095
*c1ccc2c(c1)Cc1cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)ccc1-2,2.6588,1096
*c1ccc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,3.4309,1097
*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,2.83,1098
*c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)nc1,3.2895,1099
*c1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)c4)cc3)cc2)c1,2.9006,1100
*c1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1,3.4906,1101
