smiles,index,value,processed_strings
*OCC(=S)C(*)=O,167,3.8755,COCC(=S)C(=O)O
*CC(=S)NO*,168,2.2076,CONC(=S)CO
*CONC(*)=S,168,2.2076,CCONC(C)=S
*NOCC(*)=S,168,2.2076,CNOCC(N)=S
*NC(=S)CO*,168,2.2076,NOCC(=S)NO
*CNc1ccc(-c2ccc(*)cc2)s1,169,1.6671,CCNc1ccc(-c2ccc(C)cc2)s1
*Cc1ccc(-c2ccc(N*)s2)cc1,169,1.6671,CNc1ccc(-c2ccc(CN)cc2)s1
*NCc1ccc(-c2ccc(*)s2)cc1,169,1.6671,CNCc1ccc(-c2ccc(N)s2)cc1
*c1ccc(CNc2ccc(*)s2)cc1,169,1.6671,Cc1ccc(CNc2ccc(C)s2)cc1
*CNc1ccc(C(*)=O)s1,170,2.2797,CCNc1ccc(C(C)=O)s1
*CC(=O)c1ccc(N*)s1,170,2.2797,CNc1ccc(C(=O)CN)s1
*NCC(=O)c1ccc(*)s1,170,2.2797,CNCC(=O)c1ccc(N)s1
*C(=O)CNc1ccc(*)s1,170,2.2797,CC(=O)CNc1ccc(C)s1
*CNc1ccc(C(*)=S)s1,171,2.9244,CCNc1ccc(C(C)=S)s1
*CC(=S)c1ccc(N*)s1,171,2.9244,CNc1ccc(C(=S)CN)s1
*NCC(=S)c1ccc(*)s1,171,2.9244,CNCC(=S)c1ccc(N)s1
*C(=S)CNc1ccc(*)s1,171,2.9244,CC(=S)CNc1ccc(C)s1
*CNc1ccc(N*)s1,172,0.5629,CNc1ccc(NCN)s1
*NCNc1ccc(*)s1,172,0.5629,CNCNc1ccc(N)s1
*CNc1ccc(O*)s1,173,0.8203,COc1ccc(NCO)s1
*COc1ccc(N*)s1,173,0.8203,CNc1ccc(OCN)s1
*NCOc1ccc(*)s1,173,0.8203,CNCOc1ccc(N)s1
*OCNc1ccc(*)s1,173,0.8203,COCNc1ccc(O)s1
*CNc1ccc(-c2ccc(*)s2)cc1,174,1.292,CCNc1ccc(-c2ccc(C)s2)cc1
*Cc1ccc(-c2ccc(N*)cc2)s1,174,1.292,CNc1ccc(-c2ccc(CN)s2)cc1
*NCc1ccc(-c2ccc(*)cc2)s1,174,1.292,CNCc1ccc(-c2ccc(N)cc2)s1
*c1ccc(NCc2ccc(*)s2)cc1,174,1.292,Cc1ccc(NCc2ccc(C)s2)cc1
*CNc1ccc(N*)cc1,175,0.54,CNc1ccc(NCN)cc1
*NCNc1ccc(*)cc1,175,0.54,CNCNc1ccc(N)cc1
*CNc1ccc(O*)cc1,176,0.7695,COc1ccc(NCO)cc1
*COc1ccc(N*)cc1,176,0.7695,CNc1ccc(OCN)cc1
*NCOc1ccc(*)cc1,176,0.7695,CNCOc1ccc(N)cc1
*OCNc1ccc(*)cc1,176,0.7695,COCNc1ccc(O)cc1
*CNCc1ccc(*)s1,177,1.1612,CCNCc1ccc(C)s1
*Cc1ccc(CN*)s1,177,1.1612,CNCc1ccc(CN)s1
*CNCc1ccc(*)cc1,178,1.2974,CCNCc1ccc(C)cc1
*Cc1ccc(CN*)cc1,178,1.2974,CNCc1ccc(CN)cc1
*CNCC(*)=O,179,1.6269,CCNCC(C)=O
*CC(=O)CN*,179,1.6269,CNCC(=O)CN
*CNCC(*)=S,180,2.6857,CCNCC(C)=S
*CC(=S)CN*,180,2.6857,CNCC(=S)CN
*CNCN*,181,0.8689,CNCNCN
*CNCO*,182,0.7624,COCNCO
*COCN*,182,0.7624,CNCOCN
*CNC(=O)c1ccc(*)s1,183,1.968,CCNC(=O)c1ccc(C)s1
*Cc1ccc(C(=O)N*)s1,183,1.968,CNC(=O)c1ccc(CN)s1
*NCc1ccc(C(*)=O)s1,183,1.968,CNCc1ccc(C(N)=O)s1
*C(=O)NCc1ccc(*)s1,183,1.968,CC(=O)NCc1ccc(C)s1
*CNC(=O)C(*)=S,184,4.0732,CCNC(=O)C(C)=S
*CC(=S)C(=O)N*,184,4.0732,CNC(=O)C(=S)CN
*NCC(=S)C(*)=O,184,4.0732,CNCC(=S)C(N)=O
*C(=O)NCC(*)=S,184,4.0732,CC(=O)NCC(C)=S
*CNC(=S)c1ccc(*)s1,185,2.3974,CCNC(=S)c1ccc(C)s1
*Cc1ccc(C(=S)N*)s1,185,2.3974,CNC(=S)c1ccc(CN)s1
*NCc1ccc(C(*)=S)s1,185,2.3974,CNCc1ccc(C(N)=S)s1
*C(=S)NCc1ccc(*)s1,185,2.3974,CC(=S)NCc1ccc(C)s1
*CNC(=S)c1ccc(*)cc1,186,2.3012,CCNC(=S)c1ccc(C)cc1
*Cc1ccc(C(=S)N*)cc1,186,2.3012,CNC(=S)c1ccc(CN)cc1
*NCc1ccc(C(*)=S)cc1,186,2.3012,CNCc1ccc(C(N)=S)cc1
*C(=S)NCc1ccc(*)cc1,186,2.3012,CC(=S)NCc1ccc(C)cc1
*CNC(=S)C(*)=O,187,3.7481,CCNC(=S)C(C)=O
*CC(=O)C(=S)N*,187,3.7481,CNC(=S)C(=O)CN
*NCC(=O)C(*)=S,187,3.7481,CNCC(=O)C(N)=S
*C(=O)CNC(*)=S,187,3.7481,CC(=O)CNC(C)=S
*CNC(=S)N*,188,1.4813,CNC(=S)NCN
*NCNC(*)=S,188,1.4813,CNCNC(N)=S
*CNC(=S)O*,189,1.5976,COC(=S)NCO
*COC(=S)N*,189,1.5976,CNC(=S)OCN
*NCOC(*)=S,189,1.5976,CNCOC(N)=S
*OCNC(*)=S,189,1.5976,COCNC(O)=S
*CNOc1ccc(*)s1,190,1.0659,CCNOc1ccc(C)s1
*Cc1ccc(ON*)s1,190,1.0659,CNOc1ccc(CN)s1
*NCc1ccc(O*)s1,190,1.0659,NOc1ccc(CNO)s1
*ONCc1ccc(*)s1,190,1.0659,CONCc1ccc(O)s1
*CNOc1ccc(*)cc1,191,0.891,CCNOc1ccc(C)cc1
*Cc1ccc(ON*)cc1,191,0.891,CNOc1ccc(CN)cc1
*NCc1ccc(O*)cc1,191,0.891,NOc1ccc(CNO)cc1
*ONCc1ccc(*)cc1,191,0.891,CONCc1ccc(O)cc1
*CNOC(*)=S,192,2.5,CCNOC(C)=S
*CC(=S)ON*,192,2.5,CNOC(=S)CN
*NCC(=S)O*,192,2.5,NOC(=S)CNO
*ONCC(*)=S,192,2.5,CONCC(O)=S
*CNON*,193,0.9652,CNONCN
*NCNO*,193,0.9652,NONCNO
*COc1ccc(-c2ccc(*)cc2)s1,194,1.6377,CCOc1ccc(-c2ccc(C)cc2)s1
*Cc1ccc(-c2ccc(O*)s2)cc1,194,1.6377,COc1ccc(-c2ccc(CO)cc2)s1
*OCc1ccc(-c2ccc(*)s2)cc1,194,1.6377,COCc1ccc(-c2ccc(O)s2)cc1
*c1ccc(COc2ccc(*)s2)cc1,194,1.6377,Cc1ccc(COc2ccc(C)s2)cc1
*COc1ccc(O*)s1,195,0.8857,COc1ccc(OCO)s1
*OCOc1ccc(*)s1,195,0.8857,COCOc1ccc(O)s1
*COc1ccc(O*)cc1,196,0.9466,COc1ccc(OCO)cc1
*OCOc1ccc(*)cc1,196,0.9466,COCOc1ccc(O)cc1
*COC(=O)O*,197,0.7529,COC(=O)OCO
*OCOC(*)=O,197,0.7529,COCOC(=O)O
*COC(=S)O*,198,2.0771,COC(=S)OCO
*OCOC(*)=S,198,2.0771,COCOC(O)=S
*CONC(*)=O,199,1.2523,CCONC(C)=O
*CC(=O)NO*,199,1.2523,CONC(=O)CO
*NC(=O)CO*,199,1.2523,NOCC(=O)NO
*NOCC(*)=O,199,1.2523,CNOCC(N)=O
*CONO*,200,0.421,CONOCO
*NOCO*,200,0.421,NOCONO
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,201,3.453,CC(=O)c1ccc(-c2ccc(-c3ccc(C)s3)s2)s1
*c1ccc(C(=O)c2ccc(-c3ccc(*)s3)s2)s1,201,3.453,Cc1ccc(C(=O)c2ccc(-c3ccc(C)s3)s2)s1
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)s1,202,4.1032,CC(=O)c1ccc(-c2ccc(C(C)=S)s2)s1
*C(=O)C(=S)c1ccc(-c2ccc(*)s2)s1,202,4.1032,CC(=O)C(=S)c1ccc(-c2ccc(C)s2)s1
*c1ccc(C(=O)C(=S)c2ccc(*)s2)s1,202,4.1032,Cc1ccc(C(=O)C(=S)c2ccc(C)s2)s1
*C(=S)C(=O)c1ccc(-c2ccc(*)s2)s1,202,4.1032,CC(=S)C(=O)c1ccc(-c2ccc(C)s2)s1
*Oc1ccc(-c2ccc(C(*)=O)s2)s1,203,2.952,COc1ccc(-c2ccc(C(=O)O)s2)s1
*OC(=O)c1ccc(-c2ccc(*)s2)s1,203,2.952,COC(=O)c1ccc(-c2ccc(O)s2)s1
*c1ccc(OC(=O)c2ccc(*)s2)s1,203,2.952,Cc1ccc(OC(=O)c2ccc(C)s2)s1
*C(=O)Oc1ccc(-c2ccc(*)s2)s1,203,2.952,CC(=O)Oc1ccc(-c2ccc(C)s2)s1
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,204,3.2278,CC(=O)c1ccc(-c2ccc(-c3ccc(C)s3)cc2)s1
*c1ccc(-c2ccc(C(=O)c3ccc(*)s3)s2)cc1,204,3.2278,Cc1ccc(-c2ccc(C(=O)c3ccc(C)s3)s2)cc1
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)s1,205,3.7335,CC(=O)c1ccc(-c2ccc(C(C)=S)cc2)s1
*C(=O)C(=S)c1ccc(-c2ccc(*)s2)cc1,205,3.7335,CC(=O)C(=S)c1ccc(-c2ccc(C)s2)cc1
*c1ccc(C(=S)C(=O)c2ccc(*)s2)cc1,205,3.7335,Cc1ccc(C(=S)C(=O)c2ccc(C)s2)cc1
*C(=S)C(=O)c1ccc(-c2ccc(*)cc2)s1,205,3.7335,CC(=S)C(=O)c1ccc(-c2ccc(C)cc2)s1
*Oc1ccc(-c2ccc(C(*)=O)s2)cc1,206,2.9075,COc1ccc(-c2ccc(C(=O)O)s2)cc1
*OC(=O)c1ccc(-c2ccc(*)cc2)s1,206,2.9075,COC(=O)c1ccc(-c2ccc(O)cc2)s1
*c1ccc(OC(=O)c2ccc(*)s2)cc1,206,2.9075,Cc1ccc(OC(=O)c2ccc(C)s2)cc1
*C(=O)Oc1ccc(-c2ccc(*)s2)cc1,206,2.9075,CC(=O)Oc1ccc(-c2ccc(C)s2)cc1
*C(=O)c1ccc(C(=O)c2ccc(*)s2)s1,207,4.0693,CC(=O)c1ccc(C(=O)c2ccc(C)s2)s1
*C(=O)c1ccc(C(=O)C(*)=S)s1,208,4.6396,CC(=O)c1ccc(C(=O)C(C)=S)s1
*C(=O)C(=S)C(=O)c1ccc(*)s1,208,4.6396,CC(=O)C(=S)C(=O)c1ccc(C)s1
*OC(=O)c1ccc(C(*)=O)s1,209,3.3779,COC(=O)c1ccc(C(=O)O)s1
*C(=O)OC(=O)c1ccc(*)s1,209,3.3779,CC(=O)OC(=O)c1ccc(C)s1
*OC(=S)c1ccc(C(*)=O)s1,210,4.037,COC(=S)c1ccc(C(=O)O)s1
*OC(=O)c1ccc(C(*)=S)s1,210,4.037,COC(=O)c1ccc(C(O)=S)s1
*C(=S)OC(=O)c1ccc(*)s1,210,4.037,CC(=S)OC(=O)c1ccc(C)s1
*C(=O)OC(=S)c1ccc(*)s1,210,4.037,CC(=O)OC(=S)c1ccc(C)s1
*C(=O)c1ccc(Oc2ccc(*)s2)s1,211,2.882,CC(=O)c1ccc(Oc2ccc(C)s2)s1
*Oc1ccc(C(=O)c2ccc(*)s2)s1,211,2.882,COc1ccc(C(=O)c2ccc(O)s2)s1
*C(=O)c1ccc(OC(*)=S)s1,212,3.2522,CC(=O)c1ccc(OC(C)=S)s1
*C(=O)C(=S)Oc1ccc(*)s1,212,3.2522,CC(=O)C(=S)Oc1ccc(C)s1
*OC(=S)C(=O)c1ccc(*)s1,212,3.2522,COC(=S)C(=O)c1ccc(O)s1
*Oc1ccc(C(=O)C(*)=S)s1,212,3.2522,COc1ccc(C(=O)C(O)=S)s1
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,213,2.8757,CC(=O)c1ccc(-c2ccc(-c3ccc(C)cc3)s2)cc1
*c1ccc(C(=O)c2ccc(-c3ccc(*)s3)cc2)cc1,213,2.8757,Cc1ccc(C(=O)c2ccc(-c3ccc(C)s3)cc2)cc1
*Oc1ccc(-c2ccc(C(*)=O)cc2)s1,214,2.3086,COc1ccc(-c2ccc(C(=O)O)cc2)s1
*OC(=O)c1ccc(-c2ccc(*)s2)cc1,214,2.3086,COC(=O)c1ccc(-c2ccc(O)s2)cc1
*c1ccc(C(=O)Oc2ccc(*)s2)cc1,214,2.3086,Cc1ccc(C(=O)Oc2ccc(C)s2)cc1
*C(=O)Oc1ccc(-c2ccc(*)cc2)s1,214,2.3086,CC(=O)Oc1ccc(-c2ccc(C)cc2)s1
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,215,2.6442,CC(=O)c1ccc(-c2ccc(-c3ccc(C)cc3)cc2)cc1
*c1ccc(C(=O)c2ccc(-c3ccc(*)cc3)cc2)cc1,215,2.6442,Cc1ccc(C(=O)c2ccc(-c3ccc(C)cc3)cc2)cc1
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)cc1,216,3.6994,CC(=O)c1ccc(-c2ccc(C(C)=S)cc2)cc1
*C(=O)C(=S)c1ccc(-c2ccc(*)cc2)cc1,216,3.6994,CC(=O)C(=S)c1ccc(-c2ccc(C)cc2)cc1
*c1ccc(C(=O)C(=S)c2ccc(*)cc2)cc1,216,3.6994,Cc1ccc(C(=O)C(=S)c2ccc(C)cc2)cc1
*C(=S)C(=O)c1ccc(-c2ccc(*)cc2)cc1,216,3.6994,CC(=S)C(=O)c1ccc(-c2ccc(C)cc2)cc1
*C(=O)c1ccc(C(=O)c2ccc(*)s2)cc1,217,3.6543,CC(=O)c1ccc(C(=O)c2ccc(C)s2)cc1
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)s1,217,3.6543,CC(=O)c1ccc(C(=O)c2ccc(C)cc2)s1
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,218,2.1866,CC(=O)c1ccc(C(=O)c2ccc(C)cc2)cc1
*C(=O)c1ccc(C(=O)C(*)=S)cc1,219,3.783,CC(=O)c1ccc(C(=O)C(C)=S)cc1
*C(=O)C(=S)C(=O)c1ccc(*)cc1,219,3.783,CC(=O)C(=S)C(=O)c1ccc(C)cc1
*OC(=S)c1ccc(C(*)=O)cc1,220,3.4955,COC(=S)c1ccc(C(=O)O)cc1
*OC(=O)c1ccc(C(*)=S)cc1,220,3.4955,COC(=O)c1ccc(C(O)=S)cc1
*C(=S)OC(=O)c1ccc(*)cc1,220,3.4955,CC(=S)OC(=O)c1ccc(C)cc1
*C(=O)OC(=S)c1ccc(*)cc1,220,3.4955,CC(=O)OC(=S)c1ccc(C)cc1
*C(=O)c1ccc(Oc2ccc(*)s2)cc1,221,2.5289,CC(=O)c1ccc(Oc2ccc(C)s2)cc1
*C(=O)c1ccc(Oc2ccc(*)cc2)s1,221,2.5289,CC(=O)c1ccc(Oc2ccc(C)cc2)s1
*Oc1ccc(C(=O)c2ccc(*)cc2)s1,221,2.5289,COc1ccc(C(=O)c2ccc(O)cc2)s1
*Oc1ccc(C(=O)c2ccc(*)s2)cc1,221,2.5289,COc1ccc(C(=O)c2ccc(O)s2)cc1
*C(=O)c1ccc(OC(*)=S)cc1,222,3.2631,CC(=O)c1ccc(OC(C)=S)cc1
*C(=O)C(=S)Oc1ccc(*)cc1,222,3.2631,CC(=O)C(=S)Oc1ccc(C)cc1
*OC(=S)C(=O)c1ccc(*)cc1,222,3.2631,COC(=S)C(=O)c1ccc(O)cc1
*Oc1ccc(C(=O)C(*)=S)cc1,222,3.2631,COc1ccc(C(=O)C(O)=S)cc1
*C(=O)Oc1ccc(C(*)=S)s1,223,3.8482,CC(=O)Oc1ccc(C(C)=S)s1
*Oc1ccc(C(=S)C(*)=O)s1,223,3.8482,COc1ccc(C(=S)C(=O)O)s1
*OC(=O)C(=S)c1ccc(*)s1,223,3.8482,COC(=O)C(=S)c1ccc(O)s1
*C(=S)C(=O)Oc1ccc(*)s1,223,3.8482,CC(=S)C(=O)Oc1ccc(C)s1
*Oc1ccc(OC(*)=O)s1,224,1.7594,COc1ccc(OC(=O)O)s1
*OC(=O)Oc1ccc(*)s1,224,1.7594,COC(=O)Oc1ccc(O)s1
*C(=O)Oc1ccc(C(*)=S)cc1,225,3.6938,CC(=O)Oc1ccc(C(C)=S)cc1
*Oc1ccc(C(=S)C(*)=O)cc1,225,3.6938,COc1ccc(C(=S)C(=O)O)cc1
*OC(=O)C(=S)c1ccc(*)cc1,225,3.6938,COC(=O)C(=S)c1ccc(O)cc1
*C(=S)C(=O)Oc1ccc(*)cc1,225,3.6938,CC(=S)C(=O)Oc1ccc(C)cc1
*OC(=O)OC(*)=O,226,2.3361,COC(=O)OC(=O)O
*OC(=S)OC(*)=O,227,3.1486,COC(=S)OC(=O)O
*OC(=O)OC(*)=S,227,3.1486,COC(=O)OC(O)=S
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,228,2.2798,CNc1ccc(-c2ccc(-c3ccc(N)s3)s2)s1
*c1ccc(Nc2ccc(-c3ccc(*)s3)s2)s1,228,2.2798,Cc1ccc(Nc2ccc(-c3ccc(C)s3)s2)s1
*Cc1ccc(-c2ccc(N*)s2)s1,229,1.6017,CNc1ccc(-c2ccc(CN)s2)s1
*CNc1ccc(-c2ccc(*)s2)s1,229,1.6017,CCNc1ccc(-c2ccc(C)s2)s1
*c1ccc(CNc2ccc(*)s2)s1,229,1.6017,Cc1ccc(CNc2ccc(C)s2)s1
*NCc1ccc(-c2ccc(*)s2)s1,229,1.6017,CNCc1ccc(-c2ccc(N)s2)s1
*Nc1ccc(-c2ccc(C(*)=O)s2)s1,230,2.9191,CNc1ccc(-c2ccc(C(N)=O)s2)s1
*NC(=O)c1ccc(-c2ccc(*)s2)s1,230,2.9191,CNC(=O)c1ccc(-c2ccc(N)s2)s1
*c1ccc(NC(=O)c2ccc(*)s2)s1,230,2.9191,Cc1ccc(NC(=O)c2ccc(C)s2)s1
*C(=O)Nc1ccc(-c2ccc(*)s2)s1,230,2.9191,CC(=O)Nc1ccc(-c2ccc(C)s2)s1
*Nc1ccc(-c2ccc(C(*)=S)s2)s1,231,3.3026,CNc1ccc(-c2ccc(C(N)=S)s2)s1
*NC(=S)c1ccc(-c2ccc(*)s2)s1,231,3.3026,CNC(=S)c1ccc(-c2ccc(N)s2)s1
*c1ccc(NC(=S)c2ccc(*)s2)s1,231,3.3026,Cc1ccc(NC(=S)c2ccc(C)s2)s1
*C(=S)Nc1ccc(-c2ccc(*)s2)s1,231,3.3026,CC(=S)Nc1ccc(-c2ccc(C)s2)s1
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,232,2.0751,CNc1ccc(-c2ccc(-c3ccc(N)s3)cc2)s1
*c1ccc(-c2ccc(Nc3ccc(*)s3)s2)cc1,232,2.0751,Cc1ccc(-c2ccc(Nc3ccc(C)s3)s2)cc1
*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,233,2.3374,CNc1ccc(-c2ccc(C(N)=S)cc2)s1
*NC(=S)c1ccc(-c2ccc(*)s2)cc1,233,2.3374,CNC(=S)c1ccc(-c2ccc(N)s2)cc1
*c1ccc(C(=S)Nc2ccc(*)s2)cc1,233,2.3374,Cc1ccc(C(=S)Nc2ccc(C)s2)cc1
*C(=S)Nc1ccc(-c2ccc(*)cc2)s1,233,2.3374,CC(=S)Nc1ccc(-c2ccc(C)cc2)s1
*Nc1ccc(C(=O)c2ccc(*)s2)s1,234,3.0129,CNc1ccc(C(=O)c2ccc(N)s2)s1
*C(=O)c1ccc(Nc2ccc(*)s2)s1,234,3.0129,CC(=O)c1ccc(Nc2ccc(C)s2)s1
*Nc1ccc(C(=O)C(*)=S)s1,235,4.1937,CNc1ccc(C(=O)C(N)=S)s1
*NC(=S)C(=O)c1ccc(*)s1,235,4.1937,CNC(=S)C(=O)c1ccc(N)s1
*C(=O)C(=S)Nc1ccc(*)s1,235,4.1937,CC(=O)C(=S)Nc1ccc(C)s1
*C(=O)c1ccc(NC(*)=S)s1,235,4.1937,CC(=O)c1ccc(NC(C)=S)s1
*Nc1ccc(C(=S)c2ccc(*)s2)s1,236,3.5786,CNc1ccc(C(=S)c2ccc(N)s2)s1
*C(=S)c1ccc(Nc2ccc(*)s2)s1,236,3.5786,CC(=S)c1ccc(Nc2ccc(C)s2)s1
*Nc1ccc(C(=S)c2ccc(*)cc2)s1,237,2.9139,CNc1ccc(C(=S)c2ccc(N)cc2)s1
*Nc1ccc(C(=S)c2ccc(*)s2)cc1,237,2.9139,CNc1ccc(C(=S)c2ccc(N)s2)cc1
*C(=S)c1ccc(Nc2ccc(*)s2)cc1,237,2.9139,CC(=S)c1ccc(Nc2ccc(C)s2)cc1
*C(=S)c1ccc(Nc2ccc(*)cc2)s1,237,2.9139,CC(=S)c1ccc(Nc2ccc(C)cc2)s1
*Nc1ccc(Nc2ccc(*)s2)s1,238,1.4393,CNc1ccc(Nc2ccc(N)s2)s1
*Nc1ccc(NC(*)=S)s1,239,2.2133,CNc1ccc(NC(N)=S)s1
*NC(=S)Nc1ccc(*)s1,239,2.2133,CNC(=S)Nc1ccc(N)s1
*Nc1ccc(Oc2ccc(*)s2)s1,240,1.1067,CNc1ccc(Oc2ccc(N)s2)s1
*Oc1ccc(Nc2ccc(*)s2)s1,240,1.1067,COc1ccc(Nc2ccc(O)s2)s1
*Nc1ccc(OC(*)=S)s1,241,2.3032,CNc1ccc(OC(N)=S)s1
*NC(=S)Oc1ccc(*)s1,241,2.3032,CNC(=S)Oc1ccc(N)s1
*OC(=S)Nc1ccc(*)s1,241,2.3032,COC(=S)Nc1ccc(O)s1
*Oc1ccc(NC(*)=S)s1,241,2.3032,COc1ccc(NC(O)=S)s1
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,242,1.6696,CNc1ccc(-c2ccc(-c3ccc(N)s3)s2)cc1
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)s1,242,1.6696,CNc1ccc(-c2ccc(-c3ccc(N)cc3)s2)s1
*c1ccc(Nc2ccc(-c3ccc(*)s3)s2)cc1,242,1.6696,Cc1ccc(Nc2ccc(-c3ccc(C)s3)s2)cc1
*c1ccc(Nc2ccc(-c3ccc(*)s3)cc2)s1,242,1.6696,Cc1ccc(Nc2ccc(-c3ccc(C)s3)cc2)s1
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,243,1.9491,CNc1ccc(-c2ccc(-c3ccc(N)cc3)s2)cc1
*c1ccc(Nc2ccc(-c3ccc(*)s3)cc2)cc1,243,1.9491,Cc1ccc(Nc2ccc(-c3ccc(C)s3)cc2)cc1
*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,244,3.1722,CNc1ccc(-c2ccc(C(N)=S)s2)cc1
*NC(=S)c1ccc(-c2ccc(*)cc2)s1,244,3.1722,CNC(=S)c1ccc(-c2ccc(N)cc2)s1
*c1ccc(NC(=S)c2ccc(*)s2)cc1,244,3.1722,Cc1ccc(NC(=S)c2ccc(C)s2)cc1
*C(=S)Nc1ccc(-c2ccc(*)s2)cc1,244,3.1722,CC(=S)Nc1ccc(-c2ccc(C)s2)cc1
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,245,1.8885,CNc1ccc(-c2ccc(-c3ccc(N)s3)cc2)cc1
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,245,1.8885,CNc1ccc(-c2ccc(-c3ccc(N)cc3)cc2)s1
*c1ccc(Nc2ccc(-c3ccc(*)cc3)s2)cc1,245,1.8885,Cc1ccc(Nc2ccc(-c3ccc(C)cc3)s2)cc1
*c1ccc(-c2ccc(Nc3ccc(*)s3)cc2)cc1,245,1.8885,Cc1ccc(-c2ccc(Nc3ccc(C)s3)cc2)cc1
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,246,1.5312,CNc1ccc(-c2ccc(-c3ccc(N)cc3)cc2)cc1
*c1ccc(Nc2ccc(-c3ccc(*)cc3)cc2)cc1,246,1.5312,Cc1ccc(Nc2ccc(-c3ccc(C)cc3)cc2)cc1
*Cc1ccc(-c2ccc(N*)cc2)cc1,247,1.1363,CNc1ccc(-c2ccc(CN)cc2)cc1
*CNc1ccc(-c2ccc(*)cc2)cc1,247,1.1363,CCNc1ccc(-c2ccc(C)cc2)cc1
*c1ccc(CNc2ccc(*)cc2)cc1,247,1.1363,Cc1ccc(CNc2ccc(C)cc2)cc1
*NCc1ccc(-c2ccc(*)cc2)cc1,247,1.1363,CNCc1ccc(-c2ccc(N)cc2)cc1
*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,248,2.5787,CNc1ccc(-c2ccc(C(N)=S)cc2)cc1
*NC(=S)c1ccc(-c2ccc(*)cc2)cc1,248,2.5787,CNC(=S)c1ccc(-c2ccc(N)cc2)cc1
*c1ccc(NC(=S)c2ccc(*)cc2)cc1,248,2.5787,Cc1ccc(NC(=S)c2ccc(C)cc2)cc1
*C(=S)Nc1ccc(-c2ccc(*)cc2)cc1,248,2.5787,CC(=S)Nc1ccc(-c2ccc(C)cc2)cc1
*Nc1ccc(C(=O)c2ccc(*)s2)cc1,249,2.4618,CNc1ccc(C(=O)c2ccc(N)s2)cc1
*Nc1ccc(C(=O)c2ccc(*)cc2)s1,249,2.4618,CNc1ccc(C(=O)c2ccc(N)cc2)s1
*C(=O)c1ccc(Nc2ccc(*)cc2)s1,249,2.4618,CC(=O)c1ccc(Nc2ccc(C)cc2)s1
*C(=O)c1ccc(Nc2ccc(*)s2)cc1,249,2.4618,CC(=O)c1ccc(Nc2ccc(C)s2)cc1
*Nc1ccc(C(=O)C(*)=S)cc1,250,4.0513,CNc1ccc(C(=O)C(N)=S)cc1
*NC(=S)C(=O)c1ccc(*)cc1,250,4.0513,CNC(=S)C(=O)c1ccc(N)cc1
*C(=O)C(=S)Nc1ccc(*)cc1,250,4.0513,CC(=O)C(=S)Nc1ccc(C)cc1
*C(=O)c1ccc(NC(*)=S)cc1,250,4.0513,CC(=O)c1ccc(NC(C)=S)cc1
*Nc1ccc(C(=O)O*)cc1,251,2.5642,NOC(=O)c1ccc(NO)cc1
*NOC(=O)c1ccc(*)cc1,251,2.5642,CNOC(=O)c1ccc(N)cc1
*C(=O)ONc1ccc(*)cc1,251,2.5642,CC(=O)ONc1ccc(C)cc1
*ONc1ccc(C(*)=O)cc1,251,2.5642,CONc1ccc(C(=O)O)cc1
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,252,3.0683,CNc1ccc(C(=S)c2ccc(N)cc2)cc1
*C(=S)c1ccc(Nc2ccc(*)cc2)cc1,252,3.0683,CC(=S)c1ccc(Nc2ccc(C)cc2)cc1
*Nc1ccc(Nc2ccc(*)s2)cc1,253,1.0698,CNc1ccc(Nc2ccc(N)s2)cc1
*Nc1ccc(Nc2ccc(*)cc2)s1,253,1.0698,CNc1ccc(Nc2ccc(N)cc2)s1
*Nc1ccc(Oc2ccc(*)s2)cc1,254,1.1598,CNc1ccc(Oc2ccc(N)s2)cc1
*Nc1ccc(Oc2ccc(*)cc2)s1,254,1.1598,CNc1ccc(Oc2ccc(N)cc2)s1
*Oc1ccc(Nc2ccc(*)cc2)s1,254,1.1598,COc1ccc(Nc2ccc(O)cc2)s1
*Oc1ccc(Nc2ccc(*)s2)cc1,254,1.1598,COc1ccc(Nc2ccc(O)s2)cc1
